479141.544458 2628482.50768
479189.874625 2628455.74408
479190.420195 2628402.61258
479178.667603 2628424.81938
479175.549683 2628424.61028
479310.629919 2628337.73905
479321.45909 2628279.66762
479593.829843 2628276.289
480036.247568 2627966.07098
480010.960176 2627971.4632
480020.834357 2627195.8673
479965.273279 2627138.05926
479562.666943 2627216.58034
479616.67739 2627316.48645
481649.598358 2628162.58723
481689.485706 2628161.54929
481670.651244 2628157.15227
481705.234166 2628160.90966
481727.035749 2628143.21722
479220.630466 2627489.68604
479216.594919 2627493.1859
479310.795911 2627495.93129
479251.169743 2627566.27307
479297.080973 2627543.0197
479323.603263 2627540.98735
481841.148522 2627339.87574
478352.708197 2638646.71532
478293.958145 2638638.08538
478313.654051 2638568.75381
478315.832987 2638566.54126
478515.644566 2638465.15726
478541.158426 2638481.88817
478493.203652 2638426.89846
478495.702164 2638431.56235
478480.313426 2638435.90287
478538.122362 2638411.26584
478488.957766 2638174.56707
479052.460561 2638648.32768
479089.212938 2638668.11027
479083.057833 2638693.70279
478976.116192 2638709.06446
478948.00134 2638660.92005
478938.444555 2638662.89176
480331.468809 2638061.53036
480319.212129 2638076.94675
480305.062552 2638075.36084
480311.109632 2638084.50693
480275.489776 2638083.69856
480239.162257 2638003.73987
480230.58896 2638014.64065
479999.031762 2638524.83473
479669.190898 2638677.40226
480145.754348 2638552.11116
481458.184373 2653216.07033
481473.386003 2653240.3221
481468.966331 2653240.10723
481474.146313 2653238.65507
481482.74375 2653241.68416
481459.998597 2653213.66712
481456.810891 2653208.44422
481370.94922 2653353.9019
481365.379545 2653357.58067
481370.841087 2653358.9173
481350.38268 2653381.63301
481226.09857 2653342.34986
481237.306313 2653302.29566
481235.838635 2653297.64132
481168.730903 2653180.5219
481200.533296 2653153.42454
481167.930993 2653199.28055
481133.733737 2653158.73678
481164.700248 2653155.7859
480694.85129 2652567.02792
480390.139594 2652574.0118
480328.140436 2652569.49179
480330.674478 2652571.36733
480410.265038 2652599.41845
480407.495829 2652599.0276
480250.293211 2652133.28559
480253.22087 2652132.37723
482853.922434 2653098.77402
482863.714552 2652967.30045
482876.733901 2652957.90485
482649.06412 2652746.57719
482653.194206 2652757.1922
482651.576009 2652728.01452
482960.004343 2652562.76663
482960.004343 2652562.76663
482960.004343 2652562.76663
482977.147364 2652562.76663
482957.861465 2652552.05224
481597.918689 2652863.25851
481563.917779 2652752.28387
481539.581003 2652756.23749
481536.799864 2652769.03821
481543.884163 2652774.1008
481523.423719 2652763.74851
481446.817633 2652417.13225
481443.815166 2652418.04136
481454.01784 2652438.54467
481426.733666 2652429.63292
481536.399413 2652464.72445
481374.093887 2652403.46119
481382.543837 2652394.41379
481176.57832 2652265.22503
481185.825476 2652271.41771
481019.638967 2652199.70406
481040.866273 2652206.53537
481042.067223 2652206.1719
480682.015549 2651755.61458
480706.931983 2651780.86627
479188.00526 2651979.60129
479130.07735 2652023.94595
479131.983356 2652029.5336
479125.495234 2652035.8021
479124.653429 2652038.21104
479132.211287 2652039.19604
479141.88835 2652037.22419
479142.39611 2652039.45736
479145.519813 2652042.45305
479142.117694 2652046.70085
479130.331502 2652060.36142
479163.746322 2652039.05823
479158.565709 2652060.94231
479160.668389 2652060.21476
479168.883445 2652033.1512
479155.022612 2652074.10669
479274.413891 2652034.11649
476267.378758 2633932.49906
475874.959568 2633449.61193
475880.467389 2638669.03471
475889.106314 2638670.03813
475874.210626 2638668.42338
475924.677032 2638613.29783
475910.631967 2638602.96814
475905.749085 2638598.65294
475916.473339 2638599.86004
475197.111691 2638895.56502
475201.726567 2638891.41163
475205.879955 2638892.3346
475207.027174 2638833.2642
475253.123929 2638780.76512
475217.270897 2638767.96046
475262.087187 2638874.23909
475245.441137 2638884.48282
