480369.27125 2637974.37319
480375.19639 2637980.2826
479987.215342 2638515.62098
479558.399689 2638819.17249
481431.978893 2653235.59046
481289.216587 2653350.38723
481300.691214 2653044.48033
475934.390525 2634398.16698
476106.932634 2634155.94441
476104.738512 2634092.37683
476073.751459 2634089.58206
475591.007386 2638822.59624
475168.631691 2638909.71952
475842.154297 2638615.49844
475465.113359 2638445.53184
475335.073717 2638881.92189
475326.110459 2638852.47118
478110.461643 2629843.30358
478015.257426 2630080.17838
478123.837152 2629744.88649
478148.302828 2629637.32938
478165.04972 2629610.19499
478153.923036 2629847.79969
478284.584779 2629689.34635
478154.407505 2629736.25975
472908.135178 2634696.53695
472781.711981 2633999.80056
474916.554357 2634036.48115
474062.665399 2634742.15188
472883.807516 2634946.94536
473039.664768 2635044.90924
473017.265185 2635077.26419
473800.98311 2634847.0354
473818.358688 2634849.93133
473847.317985 2634809.38831
474032.657485 2634794.90866
473942.883665 2634844.13947
474008.042083 2634684.86333
474107.579408 2634646.64104
474057.091061 2634663.04975
474138.358919 2634635.63253
473949.435085 2634631.46761
473847.696132 2634664.78195
473730.410979 2634735.73223
473926.931314 2634928.96801
