479136.206324 2628501.04657
479132.53452 2628495.44539
479133.951239 2628494.71285
479140.65547 2628472.28264
479146.622153 2628468.98312
479173.760157 2628445.40524
479176.365157 2628444.68156
479177.912322 2628446.36523
479180.731798 2628446.75789
479180.566592 2628448.98612
479183.206981 2628453.46478
479184.943 2628429.88259
479199.701797 2628432.77969
479204.802809 2628435.9762
479209.787191 2628434.89868
479211.126816 2628434.5371
479226.353763 2628404.55295
479224.348269 2628384.6586
479224.927169 2628386.70659
479224.089428 2628389.48718
479211.998178 2628377.50646
479215.185377 2628368.42661
479214.444086 2628368.23528
479132.530666 2628446.39713
479126.428918 2628408.2647
479130.252826 2628403.46285
479122.956388 2628405.82342
479140.558444 2628386.07592
479262.942617 2628298.5545
479252.419791 2628395.08626
479232.158947 2628432.83614
479223.428412 2628428.31209
479577.619596 2628299.20794
479604.980873 2628244.41506
479607.284432 2628244.24614
479607.349172 2628245.54713
479607.052679 2628235.32659
479624.219442 2628243.99853
479645.398385 2628242.29554
479646.11387 2628246.01654
479667.10699 2628229.07736
479677.335396 2628221.72049
479660.714746 2628270.46151
479657.591539 2628270.99607
479696.520023 2628269.42229
480038.865209 2627963.48871
480034.696164 2627964.94512
480036.491651 2627963.10011
480046.459687 2627950.35217
480047.495285 2627950.91696
480050.356683 2627955.76796
480051.326014 2627955.21754
480050.121933 2627957.43837
480014.81888 2627971.86248
480010.731602 2627951.58221
480016.508443 2627933.04484
480024.675666 2627922.88508
480025.566736 2627922.89147
479982.333519 2627955.8371
479948.011526 2627968.03796
479365.054308 2629944.6559
479365.256628 2629957.47679
479350.210189 2629962.19583
479381.823356 2630078.73337
479325.102743 2630100.97933
479346.548416 2629944.89038
479337.167323 2629967.30122
479362.352973 2629918.06817
479348.721369 2629922.4261
479192.387398 2629511.5996
479215.319766 2629505.26817
479222.830799 2629504.39525
479237.839942 2629544.26587
479245.484878 2629535.40498
479166.143286 2629324.87178
479166.553652 2629319.67277
479955.200724 2627145.0467
479961.328128 2627139.51717
479612.581961 2627318.12856
479611.093083 2627318.67502
479616.535713 2627315.55647
479620.856575 2627313.54443
479616.37635 2627317.04162
