478496.259956 2638165.14809
478502.986129 2638162.78457
478443.102247 2638176.21583
478444.717151 2638179.44563
478447.408657 2638178.90733
478441.749663 2638174.69656
478471.27543 2638157.52438
478474.323716 2638161.68169
478478.091824 2638161.68169
478489.839033 2638166.58501
478472.622224 2638214.94294
480134.987923 2638662.54214
480129.773048 2638681.97003
480214.857215 2638676.44538
480220.02265 2638676.44538
480215.502895 2638677.73674
480267.014747 2638548.08703
480265.941646 2638544.86773
480268.087848 2638553.45253
480272.23596 2638555.57192
476272.097978 2633902.62709
476273.659123 2633902.82615
476280.694593 2633899.19211
476280.955235 2633903.75335
476296.096577 2633916.02203
476299.655917 2633917.53857
476295.0299 2633917.82801
476302.037224 2633917.55879
476293.573878 2633927.29882
476295.919655 2633929.6446
476024.339662 2634439.1909
476028.115123 2634441.90134
476035.440643 2634432.53031
476032.239955 2634448.08859
476041.254123 2634456.5374
475986.596327 2634503.57659
475957.733776 2634482.76225
475786.44914 2638730.83317
475781.02198 2638736.47272
475793.076665 2638734.34542
475795.203962 2638732.92722
475826.101129 2638723.18723
475842.665387 2638722.68464
475847.266708 2638712.90683
475850.142534 2638711.7565
475853.593524 2638708.88068
475851.868029 2638710.60617
475859.345175 2638706.58002
475857.61968 2638708.30551
475858.77001 2638704.85452
475855.319019 2638706.58002
475854.743854 2638705.42969
475866.247157 2638701.9787
475873.546276 2638702.23118
475868.547817 2638700.2532
475889.055227 2638693.26127
475904.824805 2638661.75016
475911.143415 2638656.10808
475920.385808 2638653.98068
475917.236181 2638651.09352
475915.874607 2638611.09722
475923.576729 2638612.19753
475924.677032 2638611.09722
475920.275819 2638612.19753
475902.670969 2638619.89965
475841.692579 2638557.97006
475430.711432 2638367.09545
475436.215741 2638364.34329
478247.44904 2629430.06673
478248.001023 2629425.98368
478825.786149 2629857.83943
478826.547195 2629855.17577
478815.21698 2629826.44979
478816.859796 2629829.18782
478819.597823 2629830.83063
478818.502612 2629825.90218
478816.859796 2629825.35458
474973.386847 2633942.74932
474927.32865 2634057.71178
474929.04108 2634057.6117
474926.476434 2634060.17634
474934.125215 2634063.34652
474934.722241 2634063.16609
475004.142247 2633995.97151
475001.973211 2633993.80248
475004.745894 2633987.34311
475002.181247 2633984.77847
475016.989226 2633993.67484
475016.484927 2633991.81242
474998.939453 2633963.83173
474993.810161 2633959.98476
474995.092484 2633961.26709
475007.745627 2633978.72888
475020.097786 2633998.45446
475023.303594 2634000.37794
475018.815463 2634018.97163
475021.380109 2634016.40698
475018.174301 2634013.84234
475020.738947 2634013.84234
475021.815116 2634040.77097
475017.783983 2634038.08355
475000.31574 2634074.36375
474983.903422 2634097.97844
474984.176134 2634100.76774
474986.87863 2634097.20683
474977.472653 2634105.2691
474976.128942 2634099.89426
474988.222341 2634094.51941
474978.634028 2634104.61967
474979.471139 2634104.73674
474978.776508 2634110.98841
474980.860399 2634108.90452
474977.039933 2634113.0723
474963.421096 2634120.94323
474968.79594 2634124.97436
474972.827073 2634123.63065
474975.191834 2634121.39248
474972.413313 2634119.6559
474957.131447 2634125.90757
474957.478762 2634130.07536
473372.802864 2635058.18762
473338.911821 2635089.94112
473335.392916 2635079.3844
473335.392916 2635075.8655
473372.145083 2635054.3869
473376.571062 2635050.89906
473375.017809 2635047.66663
473379.41057 2635042.00815
473375.618472 2635041.71631
473374.934957 2635042.89444
473370.529141 2635046.57948
473371.026568 2635046.75879
473372.187964 2635046.78683
473372.948258 2635046.64859
473373.708551 2635047.54712
473374.054139 2635048.10006
473372.464434 2635047.68536
473373.639434 2635049.4133
473372.464434 2635049.89712
473371.781657 2635045.65124
473369.629852 2635052.69079
473369.132128 2635053.30521
473369.322661 2635054.06734
473373.688972 2635056.44532
473374.085984 2635055.21054
473375.195609 2635054.60177
473366.02621 2635032.40519
473367.087937 2635030.37161
473891.785784 2634939.27223
473840.368941 2634920.39777
473844.185622 2634920.93253
