482364.354467 2629155.40662
482480.106097 2629001.00502
482487.729837 2628993.62149
481788.301577 2628325.31862
481803.342262 2628319.47174
481832.940067 2628347.71887
478957.835545 2628328.7788
478832.344218 2628403.44384
478827.412944 2628475.67826
477731.888989 2629019.48638
479775.73665 2628498.3327
480609.399338 2628265.97184
480409.463793 2628876.66813
479729.127208 2627687.58438
479542.524383 2627688.07731
480220.214215 2627607.51203
480198.787848 2627634.29902
480199.375226 2627635.23214
480173.093007 2627655.66759
480117.375652 2627721.96825
480110.958403 2627705.57303
480091.890898 2627692.98893
480226.704295 2627686.88975
480311.843469 2627628.0409
480296.607555 2627619.57264
480255.209681 2627541.43403
480258.176023 2627552.41657
480262.406725 2627552.63236
480229.705058 2627619.84148
479791.843676 2626219.19472
479902.661185 2626247.86573
479747.562939 2626224.9988
478067.024508 2635734.31435
477608.622573 2628818.58863
478635.220322 2630681.01014
478627.886661 2630691.1806
478664.133781 2630714.74123
478662.535935 2630705.55767
478701.237274 2630699.35104
478589.240486 2630686.41681
477238.903242 2629883.13982
477922.530838 2628652.21184
477907.11585 2628677.86695
477819.073172 2628724.22375
477838.831877 2628715.75573
477849.086587 2628668.53554
477889.353341 2628648.97602
477950.789777 2627822.69961
483223.635805 2628127.55497
480475.863577 2649282.53202
480497.445034 2649137.9566
480447.640619 2649090.79301
480446.95431 2649092.64606
480716.697297 2649190.18884
477088.155556 2644431.90143
477320.253964 2644403.87676
477319.574194 2644404.8002
477371.802048 2645292.1657
478065.259673 2645767.15459
478051.64897 2645777.8237
478049.207686 2645707.76343
478032.717066 2645523.14919
478048.686291 2645688.43764
478046.650563 2645681.17607
477864.769927 2645290.1541
478915.042395 2640800.00246
478870.853163 2640902.0375
473445.026527 2643405.97913
473602.53205 2643539.19153
473594.883436 2643645.57665
473525.886618 2644696.67762
479588.833622 2645467.8349
479583.370058 2645489.53196
479644.607415 2645494.99318
479657.598654 2645496.57369
479659.948854 2645471.32401
479667.914656 2645475.46902
479645.487448 2645380.03854
479528.89638 2645411.69397
479548.223098 2645405.59079
479565.515425 2645391.35005
479579.756165 2645394.40164
479580.773361 2645398.47042
479616.37521 2645295.73366
479627.564363 2645300.81964
479645.873886 2645301.83683
479621.298714 2645386.59665
479597.772836 2645374.83371
479605.614795 2645386.59665
477692.681015 2648658.38367
477665.131412 2648623.05135
477662.27489 2648634.17575
477661.757144 2648633.42849
477190.778488 2648545.2969
477208.417008 2648805.53978
476923.079877 2648493.87708
476946.15946 2648352.49789
477990.89657 2649144.14856
476085.008376 2646051.39063
475975.693666 2646012.18469
475981.852406 2646017.43944
475992.635511 2646050.04443
476573.510752 2645723.51117
476575.057826 2645708.28959
476572.44201 2645699.34999
476662.9503 2645743.76417
476667.037328 2645746.58496
476659.993517 2645739.83806
476674.922701 2645742.00587
476679.515869 2645746.8745
476870.912983 2645656.49469
476871.446805 2645655.19858
476870.713303 2645653.52046
476862.807397 2645651.5974
476892.883204 2645656.67573
476892.448604 2645655.00008
476895.521657 2645653.91067
476891.966316 2645668.18694
476912.189186 2645653.67632
476912.061134 2645651.07425
476917.683944 2645657.99462
476840.511058 2646342.91015
476850.614499 2646332.4037
476723.346561 2646706.82503
476656.448908 2646848.95328
476645.301461 2646867.81075
476677.636963 2646719.45061
476696.43181 2646715.891
476698.323867 2646713.11991
474803.584433 2643523.12058
476021.177925 2644696.27277
476032.991968 2644697.57574
476239.886113 2643590.28569
